{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Hydro_dam;Hydro_river;Solar
7638;0.000102397;0.000168496;9.39872E-05;0.000114155;0;0.167587519;0.13445196;0.445450417;0
7639;0.000122096;0.000133396;0.0001821;0.000114155;0;0.174484806;0.134881994;0.445450417;0
7640;0.000137296;0.000141196;0.000158603;0.000114155;0.043871048;0.164011965;0.135320299;0.445450417;0
7641;0.000144595;0.000135396;0.000146855;0.000114155;0.105290515;0.127197007;0.135750333;0.445450417;0
7642;0.000145195;0.000131997;0.000164478;0.000114155;0.19303261;0.117055236;0.136180368;0.445450417;0.041474649
7643;0.000148695;0.000123997;0.000187974;0.000114155;0.236903658;0.13562825;0.136618672;0.445450417;0.174676926
7644;0.000152695;0.000105397;0.000206772;0.000114155;0.289548916;0.118644371;0.137048707;0.445450417;0.274655101
7645;0.000142495;0.000110597;0.000187974;0.000114155;0.307097335;0.104849797;0.137487011;0.445450417;0.288819175
7646;0.000144795;9.66475E-05;0.000190324;0.000114155;0.298323125;0.084157936;0.137917046;0.445450417;0.152756096
7647;0.000141895;0.000109297;0.000213821;0.000114155;0.19303261;0.077724147;0.13836362;0.445450417;0.071428119
7648;0.000139795;0.000131297;0.00022322;0.000114155;0.052645257;0.096760659;0.138793655;0.445450417;0
7649;0.000138996;0.000165296;0.00022322;0.000114155;0;0.084621434;0.139223689;0.445450417;0
7650;0.000147595;0.000131497;0.000164478;0.000114155;0;0.089532302;0.139661994;0.445450417;0
7651;0.000148195;0.000123997;0.000117484;0.000114155;0;0.085879499;0.140092028;0.445450417;0
7652;0.000141495;0.000114697;8.8113E-05;0.000114155;0;0.121966104;0.140530333;0.445450417;0
7653;0.000131296;0.000120097;5.8742E-05;0.000114155;0;0.152733522;0.140960367;0.445450417;0
7654;0.000119396;0.000182195;3.75949E-05;0.000114155;0;0.190740332;0.141398672;0.445450417;0
7655;0.000116296;0.000163996;2.34968E-05;0.000114155;0;0.214544248;0.141828706;0.445450417;0
7656;0.000102797;0.000205695;9.39872E-06;0.000114155;0;0.204865975;0.142258741;0.445450417;0
7657;9.87168E-05;0.000199595;5.8742E-06;0.000114155;0;0.187815882;0.142432409;0.445450417;0
7658;9.4147E-05;0.000223994;2.34968E-06;0.000114155;0;0.169584973;0.142176042;0.445450417;0
7659;9.3347E-05;0.000198995;1.17484E-06;0.000114155;0;0.136356604;0.141919675;0.445450417;0
7660;9.3747E-05;0.000182995;1.40981E-05;0.000114155;0;0.097157943;0.141663308;0.445450417;0
7661;9.48669E-05;0.000161896;3.75949E-05;0.000114155;0;0.071687641;0.141398672;0.445450417;0
7662;0.000107897;0.000124397;9.39872E-05;0.000114155;0;0.061612085;0.141142305;0.445450417;0
7663;0.000123496;0.000124697;0.0001821;0.000114155;0;0.058764885;0.140885938;0.445450417;0
7664;0.000137496;0.000140896;0.000158603;0.000114155;0.043871048;0.055906649;0.140621302;0.445450417;0
7665;0.000144495;0.000151396;0.000146855;0.000114155;0.114064724;0.038470308;0.140364935;0.445450417;0
7666;0.000145895;0.000134996;0.000164478;0.000114155;0.20180682;0.026397297;0.140108568;0.445450417;0.046212667
7667;0.000148495;0.000121597;0.000187974;0.000114155;0.236903658;0.016641774;0.139852201;0.445450417;0.221077514
7668;0.000150995;0.000106697;0.000206772;0.000114155;0.272000496;0.015449923;0.139587565;0.445450417;0.273435611
7669;0.000143195;0.000100997;0.000187974;0.000114155;0.272000496;0.015449923;0.139331198;0.445450417;0.286350208
7670;0.000142795;9.34475E-05;0.000190324;0.000114155;0.236903658;0.015449923;0.139074831;0.445450417;0.208262875
7671;0.000139096;0.000107797;0.000213821;0.000114155;0.122838934;0.018308158;0.138810194;0.445450417;0.111903186
7672;0.000136696;0.000115397;0.00022322;0.000114155;0.035096838;0.044694419;0.138553828;0.445450417;0
7673;0.000136796;0.000137896;0.00022322;0.000114155;0;0.025205445;0.138297461;0.445450417;0
7674;0.000146195;0.000133197;0.000164478;0.000114155;0;0.025205445;0.138041094;0.445450417;0
7675;0.000149095;0.000126097;0.000117484;0.000114155;0;0.0357445;0.137776458;0.445450417;0
7676;0.000142995;0.000113197;8.8113E-05;0.000114155;0;0.040125656;0.137520091;0.445450417;0
7677;0.000128996;0.000160796;5.8742E-05;0.000114155;0;0.053456733;0.137263724;0.445450417;0
7678;0.000119896;0.000197395;3.75949E-05;0.000114155;0;0.056303933;0.136999087;0.445450417;0
7679;0.000117496;0.000171096;2.34968E-05;0.000114155;0;0.045367595;0.136742721;0.445450417;0
7680;9.95368E-05;0.000265693;9.39872E-06;0.000114155;0;0.037267421;0.136486354;0.445450417;0
7681;9.2157E-05;0.000286392;5.8742E-06;0.000114155;0;0.031573021;0.136229987;0.445326347;0
7682;8.90971E-05;0.000298492;2.34968E-06;0.000114155;0;0.021486428;0.13596535;0.445030487;0
7683;9.01171E-05;0.000256293;1.17484E-06;0.000114155;0;0.013794574;0.135708984;0.444763259;0
7684;8.86171E-05;0.000257293;1.40981E-05;0.000114155;0;0.009744487;0.135452617;0.444457855;0
7685;8.39273E-05;0.000287392;3.75949E-05;0.000114155;0;0.013794574;0.13518798;0.444161995;0
7686;9.13571E-05;0.000296692;9.39872E-05;0.000114155;0;0.018639228;0.134931614;0.443885223;0
7687;0.000110996;0.000257693;0.0001821;0.000114155;0;0.018639228;0.134675247;0.443589363;0
7688;0.000132396;0.000199295;0.000158603;0.000114155;0.043871048;0.031573021;0.13441888;0.443293503;0
7689;0.000140895;0.000178595;0.000146855;0.000114155;0.122838934;0.050598497;0.134154243;0.442997644;0
7690;0.000142995;0.000158996;0.000164478;0.000114155;0.20180682;0.041317508;0.133897877;0.442720872;0
7691;0.000146895;0.000139996;0.000187974;0.000114155;0.228129449;0.02234721;0.13364151;0.442425012;0.04952928
7692;0.000150395;0.000122797;0.000206772;0.000114155;0.254452077;0.014258072;0.133385143;0.442129152;0.097157355
7693;0.000139795;0.000137396;0.000187974;0.000114155;0.245677868;0.011410871;0.133120506;0.44185238;0.130475417
7694;0.000141995;0.000112797;0.000190324;0.000114155;0.210581029;0.008552636;0.13286414;0.44155652;0.091899555
7695;0.000138596;0.000121897;0.000213821;0.000114155;0.114064724;0.008552636;0.132607773;0.441251116;0.02321029
7696;0.000137396;0.000126397;0.00022322;0.000114155;0.035096838;0.02234721;0.132343136;0.440955256;0
7697;0.000139196;0.000141896;0.00022322;0.000114155;0;0.031241951;0.132086769;0.440678484;0
7698;0.000145295;0.000150796;0.000164478;0.000114155;0;0.046559446;0.131830403;0.440382624;0
7699;0.000146795;0.000136396;0.000117484;0.000114155;0;0.065187638;0.131574036;0.440086764;0
7700;0.000139795;0.000134596;8.8113E-05;0.000114155;0;0.071621427;0.131309399;0.439809992;0
7701;0.000130396;0.000136396;5.8742E-05;0.000114155;0;0.102002597;0.131053033;0.439514132;0
7702;0.000121196;0.000171495;3.75949E-05;0.000114155;0;0.128399893;0.130796666;0.439218273;0
7703;0.000112896;0.000207195;2.34968E-05;0.000114155;0;0.123157955;0.130532029;0.438922413;0
7704;9.88668E-05;0.000261393;9.39872E-06;0.000114155;0;0.136952529;0.130275662;0.438645641;0
7705;9.51869E-05;0.000266593;5.8742E-06;0.000114155;0;0.118644371;0.130019296;0.438349781;0
7706;9.1967E-05;0.000277093;2.34968E-06;0.000114155;0;0.113810752;0.129762929;0.438044377;0
7707;9.2497E-05;0.000241794;1.17484E-06;0.000114155;0;0.101671527;0.129498292;0.437777149;0
7708;9.06671E-05;0.000242694;1.40981E-05;0.000114155;0;0.09762144;0.129241925;0.437481289;0
7709;8.62672E-05;0.000271693;3.75949E-05;0.000114155;0;0.078121431;0.128985559;0.437175885;0
7710;9.4447E-05;0.000279593;9.39872E-05;0.000114155;0;0.06187694;0.128720922;0.436880025;0
7711;0.000112696;0.000244094;0.0001821;0.000114155;0;0.046890515;0.128464555;0.436603253;0
7712;0.000133896;0.000190995;0.000158603;0.000114155;0.035096838;0.046890515;0.128208189;0.436307393;0
7713;0.000141895;0.000179295;0.000146855;0.000114155;0.122838934;0.054648584;0.127951822;0.436011533;0
7714;0.000144195;0.000162896;0.000164478;0.000114155;0.228129449;0.025536515;0.127687185;0.435734761;0
7715;0.000148795;0.000144296;0.000187974;0.000114155;0.272000496;0.012602723;0.127430818;0.435438901;0.034285657
7716;0.000150595;0.000128597;0.000206772;0.000114155;0.289548916;0.012602723;0.127174452;0.435143042;0.082189617
7717;0.000141095;0.000144396;0.000187974;0.000114155;0.298323125;0.015449923;0.126909815;0.434847182;0.124218035
7718;0.000142495;0.000117497;0.000190324;0.000114155;0.272000496;0.021155358;0.126653448;0.43457041;0.08753638
7719;0.000138996;0.000125197;0.000213821;0.000114155;0.131613143;0.021155358;0.126397081;0.43427455;0.022095756
7720;0.000136696;0.000127197;0.00022322;0.000114155;0.043871048;0.033758081;0.126140715;0.433969146;0
7721;0.000136296;0.000144696;0.00022322;0.000114155;0;0.049075576;0.125876078;0.433701918;0
7722;0.000142895;0.000150496;0.000164478;0.000114155;0;0.063664717;0.125619711;0.433396514;0
7723;0.000143795;0.000135896;0.000117484;0.000114155;0;0.070562004;0.125363345;0.433100654;0
7724;0.000137196;0.000135496;8.8113E-05;0.000114155;0;0.089532302;0.125098708;0.432804794;0
7725;0.000126696;0.000138696;5.8742E-05;0.000114155;0;0.122694458;0.124842341;0.432528022;0
7726;0.000116896;0.000176895;3.75949E-05;0.000114155;0;0.111416014;0.124585974;0.432232162;0
7727;0.000111196;0.000214194;2.34968E-05;0.000114155;0;0.10087696;0.124329608;0.431936303;0
7728;0.000100097;0.000273993;9.39872E-06;0.000114155;0;0.08422415;0.124064971;0.43165953;0
7729;9.4627E-05;0.000286592;5.8742E-06;0.000114155;0;0.067251306;0.123808604;0.431363671;0
7730;9.04971E-05;0.000297892;2.34968E-06;0.000114155;0;0.042972856;0.123552237;0.431067811;0
7731;9.08171E-05;0.000252393;1.17484E-06;0.000114155;0;0.040125656;0.123287601;0.430762407;0
7732;8.73572E-05;0.000249593;1.40981E-05;0.000114155;0;0.021486428;0.123031234;0.430495179;0
7733;8.02274E-05;0.000276793;3.75949E-05;0.000114155;0;0.021486428;0.122774867;0.430199319;0
7734;8.01974E-05;0.000288392;9.39872E-05;0.000114155;0;0.021486428;0.122518501;0.429893915;0
7735;8.56972E-05;0.000249193;0.0001821;0.000114155;0;0.021486428;0.122253864;0.429626687;0
7736;9.4077E-05;0.000193595;0.000158603;0.000114155;0.035096838;0.021486428;0.121997497;0.429321283;0
7737;0.000103297;0.000177695;0.000146855;0.000114155;0.140387353;0.035612072;0.12174113;0.429025423;0
7738;0.000110196;0.000160696;0.000164478;0.000114155;0.307097335;0.028383715;0.121476494;0.428729563;0.017492682
7739;0.000113496;0.000141596;0.000187974;0.000114155;0.342194173;0.009744487;0.121220127;0.428452791;0.071964894
7740;0.000115196;0.000127597;0.000206772;0.000114155;0.386065221;0.006897287;0.12096376;0.428156931;0.129615777
7741;0.000113896;0.000140496;0.000187974;0.000114155;0.342194173;0.006897287;0.120707393;0.427861072;0.135813184
7742;0.000114496;0.000114297;0.000190324;0.000114155;0.307097335;0.009744487;0.120442757;0.4275843;0.097903043
7743;0.000110596;0.000120897;0.000213821;0.000114155;0.175484191;0.009744487;0.12018639;0.42728844;0.013705267
7744;0.000109796;0.000122997;0.00022322;0.000114155;0.061419467;0.009744487;0.119930023;0.42699258;0
7745;0.000113296;0.000133097;0.00022322;0.000114155;0;0.020294577;0.119665387;0.426687176;0
7746;0.000125596;0.000140396;0.000164478;0.000114155;0;0.030039064;0.11940902;0.426419948;0
7747;0.000127396;0.000129097;0.000117484;0.000114155;0;0.045831092;0.119152653;0.426114544;0
7748;0.000121296;0.000126797;8.8113E-05;0.000114155;0;0.066522953;0.118896286;0.425818684;0
7749;0.000112696;0.000128897;5.8742E-05;0.000114155;0;0.093714817;0.11863165;0.425551456;0
7750;0.000104897;0.000163796;3.75949E-05;0.000114155;0;0.100612104;0.118375283;0.425246052;0
7751;0.000102397;0.000193995;2.34968E-05;0.000114155;0;0.108303958;0.118118916;0.424950192;0
7752;9.3397E-05;0.000242794;9.39872E-06;0.000114155;0;0.067251306;0.117862549;0.424654333;0
7753;8.91771E-05;0.000249793;5.8742E-06;0.000114155;0;0.042972856;0.117597913;0.42437756;0
7754;8.39773E-05;0.000263693;2.34968E-06;0.000114155;0;0.040125656;0.117341546;0.424081701;0
7755;8.54472E-05;0.000226594;1.17484E-06;0.000114155;0;0.021486428;0.117085179;0.423785841;0
7756;8.22074E-05;0.000231494;1.40981E-05;0.000114155;0;0.021486428;0.116820543;0.423509069;0
7757;7.71975E-05;0.000256293;3.75949E-05;0.000114155;0;0.021486428;0.116564176;0.423213209;0
7758;7.61375E-05;0.000267993;9.39872E-05;0.000114155;0;0.021486428;0.116307809;0.422907805;0
7759;7.65375E-05;0.000234794;0.0001821;0.000114155;0;0.021486428;0.116051442;0.422611945;0
7760;7.98174E-05;0.000187095;0.000158603;0.000114155;0.017548419;0.035612072;0.115786806;0.422344717;0
7761;8.52273E-05;0.000174695;0.000146855;0.000114155;0.122838934;0.028383715;0.115530439;0.422039313;0
7762;9.2237E-05;0.000158796;0.000164478;0.000114155;0.245677868;0.009744487;0.115274072;0.421743453;0.029899492
7763;9.82368E-05;0.000137196;0.000187974;0.000114155;0.280774706;0.006897287;0.115009435;0.421466681;0.099772261
7764;0.000102597;0.000116297;0.000206772;0.000114155;0.289548916;0.006897287;0.114753069;0.421170821;0.104666214
7765;0.000103897;0.000131497;0.000187974;0.000114155;0.280774706;0.009744487;0.114496702;0.420874961;0.109634136
7766;0.000101297;0.000113697;0.000190324;0.000114155;0.254452077;0.009744487;0.114240335;0.420579102;0.145329203
7767;9.64069E-05;0.000115097;0.000213821;0.000114155;0.131613143;0.009744487;0.113975699;0.420302329;0.045398008
7768;9.62669E-05;0.000113997;0.00022322;0.000114155;0.043871048;0.020294577;0.113719332;0.42000647;0
7769;0.000102397;0.000126097;0.00022322;0.000114155;0;0.030039064;0.113462965;0.41971061;0
7770;0.000118496;0.000139096;0.000164478;0.000114155;0;0.045831092;0.113198328;0.419433838;0
7771;0.000123996;0.000130097;0.000117484;0.000114155;0;0.066522953;0.112941962;0.419137978;0
7772;0.000120596;0.000133996;8.8113E-05;0.000114155;0;0.093714817;0.112685595;0.418832574;0
7773;0.000113696;0.000138096;5.8742E-05;0.000114155;0;0.100612104;0.112429228;0.418536714;0
7774;0.000105697;0.000177395;3.75949E-05;0.000114155;0;0.108303958;0.112164591;0.418269486;0
7775;0.000100097;0.000220194;2.34968E-05;0.000114155;0;0.120365934;0.111908225;0.417964082;0
7776;8.78772E-05;0.000281393;9.39872E-06;0.000114155;0;0.060420233;0.111651858;0.417668222;0
7777;8.47973E-05;0.000287592;5.8742E-06;0.000114155;0;0.060420233;0.082756843;0.41739145;0
7778;8.16574E-05;0.000299692;2.34968E-06;0.000114155;0;0.051933812;0.08249965;0.41709559;0
7779;8.50973E-05;0.000256893;1.17484E-06;0.000114155;0;0.049075576;0.082240802;0.416799731;0
7780;8.39973E-05;0.000259493;1.40981E-05;0.000114155;0;0.044230922;0.081982781;0.416503871;0
7781;8.07774E-05;0.000288692;3.75949E-05;0.000114155;0;0.045897306;0.081723933;0.416227099;0
7782;9.1627E-05;0.000290692;9.39872E-05;0.000114155;0;0.068509372;0.081465086;0.415931239;0
7783;0.000112696;0.000250393;0.0001821;0.000114155;0;0.075009375;0.081206238;0.415625835;0
7784;0.000134496;0.000199295;0.000158603;0.000114155;0.017548419;0.088803949;0.080946563;0.415358607;0
7785;0.000142995;0.000187995;0.000146855;0.000114155;0.122838934;0.083495797;0.080687716;0.415062747;0
7786;0.000145595;0.000172295;0.000164478;0.000114155;0.219355239;0.024002559;0.080430522;0.414757343;0.00803204
7787;0.000149095;0.000151896;0.000187974;0.000114155;0.245677868;0.0357445;0.080170847;0.414461483;0.047577097
7788;0.000152395;0.000135296;0.000206772;0.000114155;0.254452077;0.038602735;0.079911999;0.414184711;0.075951227
7789;0.000141995;0.000152896;0.000187974;0.000114155;0.245677868;0.0328973;0.079653152;0.413888851;0.130135559
7790;0.000144995;0.000129497;0.000190324;0.000114155;0.219355239;0.036936351;0.079394304;0.413592991;0.12293857
7791;0.000142195;0.000136196;0.000213821;0.000114155;0.105290515;0.056436361;0.079135456;0.413316219;0.045352027
7792;0.000141395;0.000138896;0.00022322;0.000114155;0.035096838;0.090724153;0.078877435;0.413020359;0
7793;0.000142795;0.000150996;0.00022322;0.000114155;0;0.106505146;0.078618588;0.4127245;0
7794;0.000148295;0.000153996;0.000164478;0.000114155;0;0.143717388;0.07835974;0.41242864;0
7795;0.000148895;0.000140296;0.000117484;0.000114155;0;0.171571392;0.078100892;0.412151868;0
7796;0.000141795;0.000136896;8.8113E-05;0.000114155;0;0.201478028;0.077842045;0.411856008;0
7797;0.000131496;0.000138496;5.8742E-05;0.000114155;0;0.221706391;0.077583197;0.411550604;0
7798;0.000121896;0.000174895;3.75949E-05;0.000114155;0;0.240279405;0.077325176;0.411283376;0
7799;0.000114096;0.000213794;2.34968E-05;0.000114155;0;0.236229318;0.077066328;0.410977972;0
7800;0.000101197;0.000270393;9.39872E-06;0.000114155;0;0.206322682;0.076807481;0.410682112;0
7801;0.000103597;0.000209495;5.8742E-06;0.000114155;0;0.193455104;0.076548633;0.410386252;0
7802;9.88268E-05;0.000246194;2.34968E-06;0.000114155;0;0.161087516;0.076289785;0.41010948;0
7803;9.66669E-05;0.000240694;1.17484E-06;0.000114155;0;0.132770014;0.076031764;0.40981362;0
7804;9.68169E-05;0.000216994;1.40981E-05;0.000114155;0;0.122694458;0.075772917;0.409517761;0
7805;9.78868E-05;0.000183195;3.75949E-05;0.000114155;0;0.118644371;0.075514069;0.409240988;0
7806;0.000101597;0.000235394;9.39872E-05;0.000114155;0;0.115797171;0.075255221;0.408945129;0
7807;0.000122196;0.000185795;0.0001821;0.000114155;0;0.111747084;0.074996374;0.408649269;0
7808;0.000138296;0.000195295;0.000158603;0.000114155;0;0.10405523;0.074736699;0.408343865;0
7809;0.000146695;0.000185695;0.000146855;0.000114155;0.122838934;0.080913452;0.074479505;0.408076637;0
7810;0.000147795;0.000182795;0.000164478;0.000114155;0.219355239;0.040125656;0.074220657;0.407780777;0
7811;0.000149395;0.000174895;0.000187974;0.000114155;0.254452077;0.012602723;0.073960983;0.407475373;0.022749483
7812;0.000153195;0.000150096;0.000206772;0.000114155;0.272000496;0.012602723;0.073702135;0.407208145;0.05694018
7813;0.000143895;0.000159896;0.000187974;0.000114155;0.289548916;0.012602723;0.073443287;0.406902741;0.066426211
7814;0.000146495;0.000141996;0.000190324;0.000114155;0.245677868;0.012602723;0.073184439;0.406606881;0.040976858
7815;0.000143595;0.000152796;0.000213821;0.000114155;0.131613143;0.016641774;0.072926419;0.406311021;0
7816;0.000139895;0.000183695;0.00022322;0.000114155;0.043871048;0.009744487;0.072667571;0.406034249;0
7817;0.000138796;0.000225094;0.00022322;0.000114155;0;0;0.072408723;0.405738389;0
7818;0.000147895;0.000178495;0.000164478;0.000114155;0;0;0.072149876;0.40544253;0
7819;0.000148895;0.000163496;0.000117484;0.000114155;0;0.0028472;0.071891028;0.405165757;0
7820;0.000141995;0.000149096;8.8113E-05;0.000114155;0;0.014258072;0.07163218;0.404869898;0
7821;0.000131396;0.000159796;5.8742E-05;0.000114155;0;0.017105272;0.071374159;0.404574038;0
7822;0.000117596;0.000240294;3.75949E-05;0.000114155;0;0.017105272;0.071115312;0.404268634;0
7823;0.000115696;0.000216194;2.34968E-05;0.000114155;0;0.014258072;0.070856464;0.404001406;0
7824;0.000102697;0.000277493;9.39872E-06;0.000114155;0;0.014258072;0.070597616;0.403696002;0
7825;9.95768E-05;0.000267993;5.8742E-06;0.000114155;0;0.008552636;0.070643928;0.403400142;0
7826;9.51369E-05;0.000300592;2.34968E-06;0.000114155;0;0;0.071196357;0.403132914;0
7827;9.51269E-05;0.000262593;1.17484E-06;0.000114155;0;0;0.071748786;0.40282751;0
7828;9.53369E-05;0.000238194;1.40981E-05;0.000114155;0;0;0.072302869;0.40253165;0
7829;9.62469E-05;0.000208095;3.75949E-05;0.000114155;0;0;0.072855298;0.402235791;0
7830;0.000109096;0.000156896;9.39872E-05;0.000114155;0;0;0.073408554;0.401959018;0
7831;0.000125396;0.000154396;0.0001821;0.000114155;0;0;0.073960983;0.401663159;0
7832;0.000139296;0.000174295;0.000158603;0.000114155;0;0.008552636;0.074514239;0.401367299;0
7833;0.000145995;0.000190495;0.000146855;0.000114155;0.061419467;0.008552636;0.075067495;0.401090527;0
7834;0.000148195;0.000174895;0.000164478;0.000114155;0.175484191;0;0.075619924;0.400794667;0
7835;0.000150995;0.000162096;0.000187974;0.000114155;0.236903658;0;0.07617318;0.400498807;0.047549108
7836;0.000152795;0.000148796;0.000206772;0.000114155;0.236903658;0;0.076726436;0.400193403;0.084057835
7837;0.000145895;0.000150396;0.000187974;0.000114155;0.228129449;0;0.077278865;0.399926175;0.136792774
7838;0.000145795;0.000149196;0.000190324;0.000114155;0.157935772;0;0.077832121;0.399620771;0.064055203
7839;0.000140595;0.000177395;0.000213821;0.000114155;0.070193676;0;0.078385377;0.399324911;0
7840;0.000138196;0.000186595;0.00022322;0.000114155;0.017548419;0.0028472;0.078937806;0.399048139;0
7841;0.000140995;0.000196595;0.00022322;0.000114155;0;0.0028472;0.079491889;0.398752279;0
7842;0.000149795;0.000162096;0.000164478;0.000114155;0;0.024002559;0.080044318;0.398456419;0
7843;0.000150795;0.000144696;0.000117484;0.000114155;0;0.034949932;0.080596747;0.39816056;0
7844;0.000145195;0.000121097;8.8113E-05;0.000114155;0;0.042641787;0.08115083;0.397883787;0
7845;0.000131096;0.000159896;5.8742E-05;0.000114155;0;0.045500022;0.081703259;0.397587928;0
7846;0.000122296;0.000188595;3.75949E-05;0.000114155;0;0.036605281;0.082255688;0.397292068;0
7847;0.000120696;0.000158596;2.34968E-05;0.000114155;0;0.029707994;0.082806463;0.397015296;0
7848;0.000106197;0.000231994;9.39872E-06;0.000114155;0;0.029707994;0.083360546;0.396719436;0
7849;9.94168E-05;0.000245194;5.8742E-06;0.000114155;0;0.034089151;0.083914629;0.396519015;0
7850;9.70069E-05;0.000249293;2.34968E-06;0.000114155;0;0.0357445;0.084468712;0.396519015;0
7851;9.77069E-05;0.000207895;1.17484E-06;0.000114155;0;0.0357445;0.085022795;0.396519015;0
7852;9.51769E-05;0.000206095;1.40981E-05;0.000114155;0;0.04052294;0.085576878;0.396519015;0
7853;9.11771E-05;0.000224894;3.75949E-05;0.000114155;0;0.044561991;0.086130961;0.396490383;0
7854;9.85868E-05;0.000229994;9.39872E-05;0.000114155;0;0.044561991;0.086676774;0.396490383;0
7855;0.000116996;0.000198295;0.0001821;0.000114155;0;0.055112081;0.087230857;0.396490383;0
7856;0.000137596;0.000156696;0.000158603;0.000114155;0;0.085813285;0.08778494;0.396490383;0
7857;0.000146295;0.000148596;0.000146855;0.000114155;0.114064724;0.076135012;0.088339023;0.396471295;0
7858;0.000148395;0.000135496;0.000164478;0.000114155;0.280774706;0.040125656;0.088893106;0.396471295;0
7859;0.000151395;0.000125397;0.000187974;0.000114155;0.333419963;0.016641774;0.089447189;0.396471295;0
7860;0.000153095;0.000119497;0.000206772;0.000114155;0.368516802;0.009744487;0.090001272;0.396471295;0.00411128
7861;0.000142895;0.000134996;0.000187974;0.000114155;0.368516802;0.012602723;0.090555355;0.396442664;0.060035885
7862;0.000146595;9.97874E-05;0.000190324;0.000114155;0.280774706;0.012602723;0.091101168;0.396442664;0.055298866
7863;0.000144795;0.000104097;0.000213821;0.000114155;0.114064724;0.020294577;0.091655251;0.396442664;0
7864;0.000143895;0.000102497;0.00022322;0.000114155;0.026322629;0.018308158;0.092209334;0.396442664;0
7865;0.000146795;0.000111997;0.00022322;0.000114155;0;0.005705436;0.092763417;0.396414032;0
7866;0.000151795;0.000114597;0.000164478;0.000114155;0;0.0028472;0.0933175;0.396414032;0
7867;0.000151695;0.000101197;0.000117484;0.000114155;0;0.005705436;0.093871583;0.396414032;0
7868;0.000144395;0.000101197;8.8113E-05;0.000114155;0;0.018639228;0.094425666;0.396414032;0
7869;0.000134796;0.000102697;5.8742E-05;0.000114155;0;0.031573021;0.094971479;0.396394944;0
7870;0.000125996;0.000128097;3.75949E-05;0.000114155;0;0.049406646;0.095525562;0.396394944;0
7871;0.000118996;0.000160796;2.34968E-05;0.000114155;0;0.066787809;0.096079645;0.396394944;0
7872;0.000106697;0.000206095;9.39872E-06;0.000114155;0;0.075340445;0.096633728;0.396394944;0
7873;0.000100397;0.000215494;5.8742E-06;0.000114155;0;0.076995793;0.097187811;0.396366313;0
7874;9.66269E-05;0.000223194;2.34968E-06;0.000114155;0;0.070562004;0.097741894;0.396366313;0
7875;9.65169E-05;0.000196295;1.17484E-06;0.000114155;0;0.068178302;0.098295977;0.396366313;0
7876;9.50869E-05;0.000198395;1.40981E-05;0.000114155;0;0.051933812;0.09885006;0.396366313;0
7877;9.11771E-05;0.000235994;3.75949E-05;0.000114155;0;0.048678292;0.099395873;0.396347225;0
7878;9.92268E-05;0.000249293;9.39872E-05;0.000114155;0;0.05676743;0.099949956;0.396347225;0
7879;0.000117796;0.000218494;0.0001821;0.000114155;0;0.083959294;0.100504039;0.396347225;0
7880;0.000137896;0.000172195;0.000158603;0.000114155;0;0.121502607;0.101058122;0.396347225;0
7881;0.000146395;0.000159196;0.000146855;0.000114155;0.131613143;0.128664749;0.101612205;0.396318593;0
7882;0.000147695;0.000144496;0.000164478;0.000114155;0.263226287;0.071621427;0.102166288;0.396318593;0.088752871
7883;0.000149995;0.000120397;0.000187974;0.000114155;0.350968382;0.062803936;0.102712101;0.396318593;0.157664043
7884;0.000152595;9.93474E-05;0.000206772;0.000114155;0.359742592;0.070893074;0.103266184;0.396318593;0.222496921
7885;0.000143595;0.000104897;0.000187974;0.000114155;0.324645754;0.080251313;0.103820267;0.396289962;0.196187927
7886;0.000144295;7.6798E-05;0.000190324;0.000114155;0.210581029;0.078253859;0.10437435;0.396289962;0.108384658
7887;0.000140995;7.82779E-05;0.000213821;0.000114155;0.087742096;0.078717356;0.104928433;0.396289962;0.023801043
7888;0.000138896;8.20378E-05;0.00022322;0.000114155;0.017548419;0.07911464;0.105482516;0.396289962;0
7889;0.000140695;0.000101297;0.00022322;0.000114155;0;0.079787815;0.106028329;0.396270874;0
7890;0.000147095;0.000107697;0.000164478;0.000114155;0;0.127936396;0.106582412;0.396270874;0
7891;0.000147895;9.74874E-05;0.000117484;0.000114155;0;0.161087516;0.107136495;0.396270874;0
7892;0.000140295;9.95774E-05;8.8113E-05;0.000114155;0;0.169982257;0.107690578;0.396270874;0
7893;0.000131396;0.000100497;5.8742E-05;0.000114155;0;0.189747122;0.108244661;0.396242242;0
7894;0.000122496;0.000129697;3.75949E-05;0.000114155;0;0.178865962;0.108807014;0.396242242;0
7895;0.000116796;0.000159396;2.34968E-05;0.000114155;0;0.149820108;0.109361097;0.396242242;0
7896;0.000107397;0.000205095;9.39872E-06;0.000114155;0;0.143386319;0.10990691;0.396242242;0
7897;0.000101297;0.000217494;5.8742E-06;0.000114155;0;0.129591745;0.110460993;0.396223155;0
7898;9.59069E-05;0.000235894;2.34968E-06;0.000114155;0;0.119438938;0.111015076;0.396223155;0
7899;9.55069E-05;0.000202895;1.17484E-06;0.000114155;0;0.106041648;0.111569159;0.396223155;0
7900;9.1847E-05;0.000207595;1.40981E-05;0.000114155;0;0.090260656;0.112123242;0.396223155;0
7901;8.65072E-05;0.000226894;3.75949E-05;0.000114155;0;0.090260656;0.112677325;0.396194523;0
